timestamp_s,x_est,y_est,x_gt,y_gt,error_m
1771494509.691487312,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494509.741497993,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494509.741497993,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494509.791498423,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494509.816494703,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494509.841494322,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494509.891481638,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494509.941497803,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494509.941497803,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494509.991498470,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494509.991498470,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.041495562,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.066533566,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.116479397,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.116479397,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.166490316,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.166490316,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.191501379,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.241482019,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.291474104,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.291474104,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.341501236,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.341501236,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.391468763,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.416478157,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.466477156,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.466477156,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.516472578,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.516472578,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.566476822,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.591480732,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.641486883,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.641486883,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.691500425,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.691500425,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.741809607,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.792032719,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.792032719,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.816501856,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.841500759,8.866795,-0.010616,8.867485,0.027274,0.037896
1771494510.891495943,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494510.916492939,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494510.966477633,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494510.966477633,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494511.016481876,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494511.016481876,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494511.066510677,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494511.091495752,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494511.091495752,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494511.141499996,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494511.166491747,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494511.216495991,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494511.241446733,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494511.291481256,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494511.291481256,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494511.341486454,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494511.341486454,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494511.391487837,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494511.416478634,8.866595,-0.010615,8.867485,0.027274,0.037899
1771494511.466484785,8.866396,-0.010613,8.867485,0.027274,0.037903
1771494511.466484785,8.866396,-0.010613,8.867485,0.027274,0.037903
1771494511.516479969,8.866396,-0.010613,8.867485,0.027274,0.037903
1771494511.516479969,8.866396,-0.010613,8.867485,0.027274,0.037903
1771494511.566481352,8.866396,-0.010613,8.867485,0.027274,0.037903
1771494511.566481352,8.866396,-0.010613,8.867485,0.027274,0.037903
1771494511.616482258,8.866396,-0.010613,8.867485,0.027274,0.037903
1771494511.666473389,8.866396,-0.010613,8.867485,0.027274,0.037903
1771494511.691484928,8.866396,-0.010613,8.867485,0.027274,0.037903
1771494511.691484928,8.866396,-0.010613,8.867485,0.027274,0.037903
1771494511.741488934,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494511.741488934,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494511.791486979,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494511.841482162,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494511.866479874,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494511.866479874,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494511.916483402,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494511.916483402,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494511.966477394,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494512.016477108,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494512.016477108,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494512.066491604,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494512.066491604,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494512.116472244,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494512.166479588,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494512.191483736,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494512.191483736,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494512.241478920,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494512.241478920,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494512.291488171,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494512.316499233,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494512.341491938,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494512.391482830,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494512.441499949,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494512.441499949,8.866397,-0.010613,8.867485,0.027274,0.037903
1771494512.491485596,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494512.491485596,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494512.516483307,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494512.541483402,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494512.591494083,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494512.616482019,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494512.666484594,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494512.666484594,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494512.716496706,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494512.716496706,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494512.766491890,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494512.816496849,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494512.816496849,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494512.841508865,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494512.866484880,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494512.891493082,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494512.966501713,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494512.966501713,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494513.016468763,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494513.016468763,8.866299,-0.010613,8.867485,0.027274,0.037905
1771494513.066484690,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.091485262,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.091485262,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.141497850,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.166481733,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.191481590,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.241474867,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.291481018,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.291481018,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.341494799,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.341494799,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.366481304,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.416482925,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.466520071,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.466520071,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.516801357,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.516801357,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.566492319,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.616493225,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.616493225,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.641489506,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.666501284,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.691481113,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.741505861,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.791497707,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.791497707,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.841494083,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.841494083,8.866099,-0.010612,8.867485,0.027274,0.037911
1771494513.891492605,8.866500,-0.010615,8.867485,0.027274,0.037901
1771494513.891492605,8.866500,-0.010615,8.867485,0.027274,0.037901
1771494513.941504717,8.866500,-0.010615,8.867485,0.027274,0.037901
1771494513.991490841,8.866500,-0.010615,8.867485,0.027274,0.037901
1771494513.991490841,8.866500,-0.010615,8.867485,0.027274,0.037901
1771494514.041494846,8.866500,-0.010615,8.867485,0.027274,0.037901
1771494514.041494846,8.866500,-0.010615,8.867485,0.027274,0.037901
1771494514.091495275,8.866500,-0.010615,8.867485,0.027274,0.037901
1771494514.116482735,8.866500,-0.010615,8.867485,0.027274,0.037901
1771494514.116482735,8.866500,-0.010615,8.867485,0.027274,0.037901
1771494514.166486740,8.866500,-0.010615,8.867485,0.027274,0.037901
1771494514.191497803,8.866500,-0.010615,8.867485,0.027274,0.037901
1771494514.241497993,8.866500,-0.010615,8.867485,0.027274,0.037901
1771494514.266504049,8.866500,-0.010615,8.867485,0.027274,0.037901
1771494514.266504049,8.866500,-0.010615,8.867485,0.027274,0.037901
1771494514.316484928,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.341487408,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.391487122,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.416482925,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.416482925,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.466487885,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.466487885,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.516471624,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.566475868,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.616470814,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.616470814,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.641483545,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.641483545,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.691479206,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.741475344,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.741475344,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.791479826,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.791479826,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.841490269,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.891477585,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.941491127,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.941491127,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.966480970,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494514.966480970,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494515.016484976,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494515.066478491,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494515.116470814,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494515.116470814,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494515.166488409,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494515.166488409,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494515.191484451,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494515.216481686,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494515.266484499,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494515.291480541,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494515.341498137,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494515.341498137,8.866502,-0.010615,8.867485,0.027274,0.037901
1771494515.391485214,8.866903,-0.010618,8.867485,0.027274,0.037896
1771494515.391485214,8.866903,-0.010618,8.867485,0.027274,0.037896
1771494515.441476107,8.866504,-0.010615,8.867485,0.027274,0.037901
1771494515.441476107,8.866504,-0.010615,8.867485,0.027274,0.037901
1771494515.491477013,8.866504,-0.010615,8.867485,0.027274,0.037901
1771494515.541492224,8.866504,-0.010615,8.867485,0.027274,0.037901
1771494515.541492224,8.866504,-0.010615,8.867485,0.027274,0.037901
1771494515.591476440,8.866504,-0.010615,8.867485,0.027274,0.037901
1771494515.591476440,8.866504,-0.010615,8.867485,0.027274,0.037901
1771494515.641506672,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494515.691479921,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494515.691479921,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494515.716484308,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494515.741495848,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494515.791802406,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494515.816499710,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494515.866533995,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494515.866533995,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494515.916500807,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494515.916500807,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494515.966496468,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494515.966496468,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.016497612,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.066493511,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.116782427,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.116782427,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.141496658,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.141496658,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.191489458,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.241810322,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.291501284,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.291501284,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.341494560,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.341494560,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.366495848,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.391486406,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.441517830,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.491495609,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.491495609,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.516495943,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.541499376,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.591501236,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.616498232,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.616498232,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.666487694,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.691493750,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.716495275,8.866104,-0.010612,8.867485,0.027274,0.037910
1771494516.766496658,8.866105,-0.010612,8.867485,0.027274,0.037910
1771494516.766496658,8.866105,-0.010612,8.867485,0.027274,0.037910
1771494516.816497564,8.866105,-0.010612,8.867485,0.027274,0.037910
1771494516.816497564,8.866105,-0.010612,8.867485,0.027274,0.037910
1771494516.866482973,8.866105,-0.010612,8.867485,0.027274,0.037910
1771494516.916514635,8.866106,-0.010612,8.867485,0.027274,0.037910
1771494516.966495991,8.866106,-0.010612,8.867485,0.027274,0.037910
1771494516.966495991,8.866106,-0.010612,8.867485,0.027274,0.037910
1771494517.016486883,8.866107,-0.010612,8.867485,0.027274,0.037910
1771494517.016486883,8.866107,-0.010612,8.867485,0.027274,0.037910
1771494517.041495562,8.866107,-0.010612,8.867485,0.027274,0.037910
1771494517.066498041,8.866107,-0.010612,8.867485,0.027274,0.037910
1771494517.091478109,8.866107,-0.010612,8.867485,0.027274,0.037910
1771494517.141470671,8.866107,-0.010612,8.867485,0.027274,0.037910
1771494517.141470671,8.866107,-0.010612,8.867485,0.027274,0.037910
1771494517.191475153,8.866107,-0.010612,8.867485,0.027274,0.037910
1771494517.216477871,8.866107,-0.010612,8.867485,0.027274,0.037910
1771494517.241499662,8.866107,-0.010612,8.867485,0.027274,0.037910
1771494517.291489840,8.866107,-0.010612,8.867485,0.027274,0.037910
1771494517.291489840,8.866107,-0.010612,8.867485,0.027274,0.037910
1771494517.341507435,8.866107,-0.010612,8.867485,0.027274,0.037910
1771494517.366491079,8.866107,-0.010612,8.867485,0.027274,0.037910
